jd_utc,alt_m,lat_deg,lon_deg,wx_rad_s,wy_rad_s,wz_rad_s
2.45155e+06,255963,17.4486,-28.4389,-2.05435e-05,-0.00101333,-1.4043e-05
2.45155e+06,255833,16.8728,-28.0338,-2.71534e-05,-0.00109308,-1.62478e-05
2.45155e+06,255706,16.2964,-27.6308,-3.44639e-05,-0.00117129,-1.93607e-05
2.45155e+06,255581,15.7193,-27.2299,-4.24658e-05,-0.00124911,-2.20583e-05
2.45155e+06,255460,15.1415,-26.831,-5.16388e-05,-0.00132911,-2.68063e-05
2.45155e+06,255341,14.5632,-26.434,-6.16011e-05,-0.00140907,-3.0914e-05
2.45155e+06,255225,13.9843,-26.0389,-7.22651e-05,-0.00148822,-3.50622e-05
2.45155e+06,255112,13.4048,-25.6455,-8.43896e-05,-0.00157086,-4.14912e-05
2.45155e+06,255002,12.8248,-25.2538,-9.74866e-05,-0.00165391,-4.80684e-05
2.45155e+06,254895,12.2443,-24.8637,-0.000111505,-0.00173693,-5.46195e-05
2.45155e+06,254791,11.6633,-24.475,-0.000126454,-0.00181988,-6.1147e-05
2.45155e+06,254691,11.0819,-24.0878,-0.000141974,-0.00190042,-6.85728e-05
2.45155e+06,254593,10.5,-23.702,-0.000158464,-0.00198098,-7.67705e-05
2.45155e+06,254499,9.91777,-23.3175,-0.00017598,-0.00206181,-8.57826e-05
2.45155e+06,254408,9.33513,-22.9341,-0.000194413,-0.00214242,-9.47881e-05
2.45155e+06,254321,8.75213,-22.5519,-0.00021384,-0.0022231,-0.000104206
2.45155e+06,254236,8.1688,-22.1707,-0.000234278,-0.00230388,-0.000114109
2.45155e+06,254156,7.58516,-21.7905,-0.000256055,-0.00238604,-0.000124728
2.45155e+06,254078,7.00123,-21.4112,-0.000279071,-0.00246921,-0.000136949
2.45155e+06,254004,6.41703,-21.0327,-0.000303521,-0.00255359,-0.000148213
2.45155e+06,253933,5.8326,-20.655,-0.00032947,-0.00263934,-0.00015865
2.45155e+06,253866,5.24794,-20.2779,-0.000355981,-0.00272362,-0.000170158
2.45155e+06,253803,4.66308,-19.9015,-0.000383071,-0.00280637,-0.000182386
2.45155e+06,253743,4.07804,-19.5257,-0.000411063,-0.00288857,-0.000194631
2.45155e+06,253686,3.49285,-19.1503,-0.000439458,-0.00296856,-0.00020652
2.45155e+06,253634,2.90753,-18.7753,-0.000468605,-0.0030471,-0.000217402
2.45155e+06,253584,2.32209,-18.4007,-0.000498535,-0.00312459,-0.000227768
2.45155e+06,253539,1.73656,-18.0263,-0.000528873,-0.00319902,-0.000235505
2.45155e+06,253497,1.15097,-17.6521,-0.000563171,-0.00328007,-0.000243465
2.45155e+06,253458,0.565322,-17.2781,-0.000598603,-0.00336028,-0.000250912
2.45155e,-5.2487e-06
2.45155e+06,262045,-56.1598,130.689,2.1069e-05,-0.000471187,-7.08628e-06
2.45155e+06,262246,-,-0.000675926,-0.00352194,-0.000265774
2.45155e+06,253365,-1.19169,-16.1561,-0.000715641,-0.00360009,-0.000273347
2.45155e+06,253341,-1.77731,-15.7819,-0.000757721,-0.00367783,-0.000278288
2.45155e+06,253321,-2.36287,-15.4075,-0.000800796,-0.0037542,-0.000283287
2.45155e+06,253304,-2.94836,-15.0328,-0.000844566,-0.00382844,-0.000288075
2.45155e+06,253291,-3.53374,-14.6577,-0.000887848,-0.00389839,-0.000292461
2.45155e+06,253282,-4.119,-14.2823,-0.000933036,-0.0039689,-0.000297512
2.45155e+06,253276,-4.70411,-13.9063,-0.000975527,-0.00403237,-0.00030278
2.45155e+06,253274,-5.28905,-13.5298,-0.00101854,-0.0040927,-0.000307479
2.45155e+06,253276,-5.87381,-13.1527,-0.00106283,-0.00415157,-0.000312638
2.45155e+06,253281,-6.45835,-12.7748,-0.00110963,-0.00420872,-0.000317536
2.45155e+06,253290,-7.04267,-12.3962,-0.00116101,-0.00426547,-0.000321786
2.45155e+06,253302,-7.62672,-12.0168,-0.00121252,-0.0043165,-0.00032522
2.45155e+06,253318,-8.2105,-11.6364,-0.00126655,-0.00436535,-0.000328009
2.45155e+06,253337,-8.79398,-11.255,-0.00132113,-0.00441116,-0.000330546
2.45155e+06,253360,-9.37713,-10.8726,-0.00137578,-0.00445284,-0.000333391
2.45155e+06,253386,-9.95994,-10.4891,-0.00142902,-0.00448928,-0.000335853
2.45155e+06,253416,-10.5424,-10.1043,-0.0014815,-0.00452103,-0.000338255
2.45155e+06,253449,-11.1244,-9.71825,-0.00153562,-0.00454752,-0.000339062
2.45155e+06,253485,-11.706,-9.33083,-0.00158956,-0.00456931,-0.000339506
2.45155e+06,253525,-12.2872,-8.94196,-0.00164523,-0.00458718,-0.000339111
2.45155e+06,253568,-12.8679,-8.55157,-0.00169621,-0.00459816,-0.000336991
2.45155e+06,253614,-13.4482,-8.15958,-0.00174392,-0.00460424,-0.000334537
2.45155e+06,253664,-14.0279,-7.76591,-0.00178351,-0.00460505,-0.000330909
2.45155e+06,253717,-14.607,-7.37047,-0.00177598,-0.00459962,-0.000323974
2.45155e+06,253772,-15.1856,-6.97318,-0.00176764,-0.00459497,-0.000318035
2.45155e+06,253831,-15.7636,-6.57395,-0.00176153,-0.0045901,-0.000312142
2.45155e+06,253893,-16.341,-6.1727,-0.00175821,-0.00458473,-0.00030614
2.45155e+06,253958,-16.9177,-5.76934,-0.00175902,-0.00457824,-0.000300087
2.45155e+06,254026,-17.4937,-5.36378,-0.00176436,-0.00456992,-0.000293647
2.45155e+06,254097,-18.0691,-4.95594,-0.0017656,-0.00456347,-0.000287466
2.45155e+06,254170,-18.6437,-4.54571,-0.0017672,-0.00455769,-0.000281292
2.45155e+06,254247,-19.2175,-4.133,-0.00177031,-0.00455182,-0.000275116
2.45155e+06,254326,-19.7906,-3.71772,-0.00177334,-0.00454646,-0.000269045
2.45155e+06,254407,-20.3628,-3.29976,-0.00177783,-0.00454106,-0.000263176
2.45155e+06,254492,-20.9341,-2.87904,-0.00178623,-0.00453457,-0.000257864
2.45155e+06,254579,-21.5046,-2.45544,-0.00179328,-0.00452875,-0.000252475
2.45155e+06,254668,-22.0742,-2.02886,-0.00179502,-0.0045277,-0.000246617
2.45155e+06,254760,-22.6427,-1.5992,-0.00179661,-0.00452848,-0.000241086
2.45155e+06,254854,-23.2103,-1.16635,-0.00179779,-0.00452987,-0.000235312
2.45155e+06,254950,-23.7769,-0.73019,-0.00180236,-0.00452924,-0.000230704
2.45155e+06,255049,-24.3424,-0.290613,-0.00180623,-0.00453115,-0.000227046
2.45155e+06,255150,-24.9068,0.152497,-0.00181005,-0.00453216,-0.000223305
2.45155e+06,255252,-25.4701,0.59926,-0.00180919,-0.00454049,-0.000218519
2.45155e+06,255357,-26.0322,1.0498,-0.00180656,-0.0045539,-0.00021371
2.45155e+06,255464,-26.5931,1.50423,-0.00180337,-0.00457058,-0.000210758
2.45155e+06,255573,-27.1527,1.96269,-0.00180077,-0.00458714,-0.000208581
2.45155e+06,255683,-27.711,2.42531,-0.00179877,-0.00460318,-0.00020735
2.45155e+06,255795,-28.268,2.89221,-0.00180083,-0.00461471,-0.000208247
2.45155e+06,255909,-28.8236,3.36354,-0.00180185,-0.00462615,-0.000208345
2.45155e+06,256025,-29.3778,3.83944,-0.00180578,-0.00462778,-0.000206666
2.45155e+06,256142,-29.9304,4.32004,-0.00181197,-0.00462017,-0.000202092
2.45155e+06,256260,-30.4816,4.8055,-0.00181786,-0.00461273,-0.000196783
2.45155e+06,256380,-31.0312,5.29596,-0.00182382,-0.004605,-0.00019134
2.45155e+06,256500,-31.5791,5.79159,-0.00182996,-0.00459669,-0.000185798
2.45155e+06,256623,-32.1254,6.29253,-0.00183622,-0.00458819,-0.000181291
2.45155e+06,256746,-32.6699,6.79895,-0.0018427,-0.00457913,-0.000178046
2.45155e+06,256870,-33.2126,7.31101,-0.00184987,-0.00456791,-0.000174779
2.45155e+06,256995,-33.7535,7.82889,-0.00185786,-0.00455417,-0.00017151
2.45155e+06,257121,-34.2925,8.35276,-0.00186664,-0.00453764,-0.000169142
2.45155e+06,257248,-34.8294,8.8828,-0.00187619,-0.00451857,-0.000166839
2.45155e+06,257375,-35.3644,9.41918,-0.00188573,-0.00449848,-0.000164256
2.45155e+06,257503,-35.8972,9.96211,-0.00189578,-0.00447667,-0.000161449
2.45155e+06,257632,-36.4279,10.5118,-0.00190625,-0.00445343,-0.000158389
2.45155e+06,257761,-36.9563,11.0683,-0.00191754,-0.00442791,-0.000155953
2.45155e+06,257890,-37.4825,11.6321,-0.00192968,-0.00440025,-0.000153109
2.45155e+06,258020,-38.0062,12.2031,-0.00194251,-0.00437155,-0.000148707
2.45155e+06,258150,-38.5274,12.7817,-0.00195589,-0.00434225,-0.000143999
2.45155e+06,258280,-39.0461,13.368,-0.00197034,-0.00431155,-0.000139339
2.45155e+06,258410,-39.5622,13.9624,-0.00198532,-0.00428074,-0.000134427
2.45155e+06,258540,-40.0756,14.5649,-0.00200083,-0.00425088,-0.000128667
2.45155e+06,258669,-40.5862,15.1759,-0.00201741,-0.00422027,-0.000123081
2.45155e+06,258799,-41.0938,15.7956,-0.00203543,-0.00418891,-0.000117183
2.45155e+06,258928,-41.5985,16.4242,-0.002054,-0.00415812,-0.000111604
2.45155e+06,259057,-42.1001,17.0619,-0.00207334,-0.00412742,-0.000106522
2.45155e+06,259185,-42.5984,17.7091,-0.00209358,-0.00409674,-0.000101872
2.45155e+06,259313,-43.0935,18.3659,-0.00211403,-0.00406742,-9.72054e-05
2.45155e+06,259440,-43.5852,19.0327,-0.00213472,-0.00403995,-9.20244e-05
2.45155e+06,259567,-44.0734,19.7096,-0.00215546,-0.00401461,-8.67695e-05
2.45155e+06,259692,-44.5579,20.3971,-0.00217776,-0.00398862,-8.19257e-05
2.45155e+06,259817,-45.0387,21.0952,-0.0022005,-0.00396372,-7.75003e-05
2.45155e+06,259941,-45.5156,21.8044,-0.0022239,-0.00393939,-7.35287e-05
2.45155e+06,260064,-45.9885,22.5249,-0.00224926,-0.00391553,-6.87301e-05
2.45155e+06,260186,-46.4573,23.257,-0.00227548,-0.00389262,-6.39998e-05
2.45155e+06,260306,-46.9217,24.0009,-0.00230232,-0.00387096,-5.92379e-05
2.45155e+06,260425,-47.3818,24.757,-0.00233186,-0.00384907,-5.44787e-05
2.45155e+06,260543,-47.8373,25.5256,-0.00236184,-0.00382887,-4.93916e-05
2.45155e+06,260660,-48.288,26.3069,-0.00239237,-0.00380986,-4.41461e-05
2.45155e+06,260775,-48.7339,27.1012,-0.00242399,-0.00379157,-3.88687e-05
2.45155e+06,260888,-49.1748,27.9088,-0.00245908,-0.00377248,-3.42455e-05
2.45155e+06,261000,-49.6105,28.7301,-0.00249602,-0.00375363,-3.00019e-05
2.45155e+06,261110,-50.0407,29.5653,-0.00253347,-0.00373605,-2.56067e-05
2.45155e+06,261218,-50.4655,30.4147,-0.00257189,-0.00371927,-2.12877e-05
2.45155e+06,261325,-50.8845,31.2785,-0.0026113,-0.00370326,-1.70415e-05
2.45155e+06,261430,-51.2976,32.1571,-0.00265235,-0.00368783,-1.27507e-05
2.45155e+06,261532,-51.7045,33.0507,-0.0026953,-0.00367235,-9.0009e-06
2.45155e+06,261633,-52.1052,33.9596,-0.00274322,-0.00365529,-6.58642e-06
2.45155e+06,261731,-52.4993,34.884,-0.0027935,-0.00363805,-4.74375e-06
2.45155e+06,261828,-52.8867,35.8242,-0.00284389,-0.00362176,-2.65324e-06
2.45155e+06,261922,-53.2672,36.7804,-0.00289444,-0.00360611,-4.42616e-07
2.45155e+06,262013,-53.6405,37.7528,-0.00294489,-0.0035911,1.96598e-06
2.45155e+06,262103,-54.0064,38.7415,-0.00299546,-0.00357642,4.16617e-06
2.45155e+06,262190,-54.3648,39.7469,-0.00304587,-0.00356205,6.44865e-06
2.45155e+06,262275,-54.7153,40.7689,-0.00309604,-0.00354788,8.78495e-06
2.45155e+06,262357,-55.0577,41.8078,-0.00314584,-0.00353385,1.11682e-05
2.45155e+06,262436,-55.3918,42.8636,-0.00319592,-0.00351956,1.31062e-05
2.45155e+06,262513,-55.7173,43.9364,-0.00324663,-0.00350463,1.43194e-05
2.45155e+06,262587,-56.034,45.0262,-0.0032967,-0.0034896,1.55131e-05
2.45155e+06,262659,-56.3417,46.1331,-0.00334604,-0.00347442,1.6656e-05
2.45155e+06,262728,-56.6401,47.2569,-0.00339455,-0.00345901,1.77294e-05
2.45155e+06,262794,-56.9289,48.3977,-0.00343989,-0.00344431,1.95445e-05
2.45155e+06,262857,-57.2079,49.5553,-0,265382,-41.4095,-89.2233,0.00168575,-0.00254101,1.95113e-05
2.45155e+06,265271,-40.7966,-88.8246,0.00
2.45155e+06,262974,-57.7354,51.9201,-0.00357054,-0.00339942,2.88605e-05
2.45155e+06,263029,-57.9835,53.1269,-0.00361362,-0.00338312,3.1695e-05
2.45155e+06,263080,-58.2207,54.3495,-0.00365562,-0.00336627,3.40099e-05
2.45155e+06,263128,-58.4469,55.5876,-0.00369636,-0.00334903,3.61456e-05
2.45155e+06,263174,-58.6617,56.8408,-0.00373579,-0.0033314,3.809e-05
2.45155e+06,263216,-58.8651,58.1085,-0.0037739,-0.00331337,3.98333e-05
2.45155e+06,263255,-59.0566,59.3902,-0.00381068,-0.00329497,4.13679e-05
2.45155e+06,263291,-59.2362,60.6854,-0.00384615,-0.00327618,4.26884e-05
2.45155e+06,263323,-59.4036,61.9933,-0.00388029,-0.00325703,4.37919e-05
2.45155e+06,263353,-59.5587,63.3134,-0.00391313,-0.00323751,4.4678e-05
2.45155e+06,263379,-59.7011,64.6447,-0.00394363,-0.00321835,4.58757e-05
2.45155e+06,263402,-59.8308,65.9865,-0.00397173,-0.00320012,4.77875e-05
2.45155e+06,263422,-59.9475,67.338,-0.00399849,-0.00318157,4.97686e-05
2.45155e+06,263438,-60.0512,68.6982,-0.00402379,-0.00316297,5.17644e-05
2.45155e+06,263451,-60.1416,70.0661,-0.00404824,-0.00314387,5.37739e-05
2.45155e+06,263461,-60.2188,71.4408,-0.0040713,-0.00312504,5.59346e-05
2.45155e+06,263468,-60.2824,72.8212,-0.00409337,-0.00310601,5.816e-05
2.45155e+06,263471,-60.3326,74.2063,-0.00411448,-0.00308677,6.04468e-05
2.45155e+06,263471,-60.3692,75.5949,-0.00413372,-0.00306812,6.28832e-05
2.45155e+06,263468,-60.3921,76.986,-0.00414913,-0.00305189,6.56587e-05
2.45155e+06,263461,-60.4013,78.3784,-0.00416403,-0.00303521,6.85474e-05
2.45155e+06,263451,-60.3969,79.7711,-0.00417866,-0.00301762,7.11626e-05
2.45155e+06,263437,-60.3788,81.1628,-0.00419297,-0.00299945,7.40175e-05
2.45155e+06,263421,-60.347,82.5524,-0.00420697,-0.00298068,7.7093e-05
2.45155e+06,263401,-60.3016,83.9389,-0.00422077,-0.00296128,8.0688e-05
2.45155e+06,263377,-60.2427,85.3211,-0.00423438,-0.00294097,8.43558e-05
2.45155e+06,263351,-60.1702,86.698,-0.00424651,-0.00292128,8.80139e-05
2.45155e+06,263321,-60.0845,88.0684,-0.00425747,-0.00290214,9.20217e-05
2.45155e+06,263287,-59.9854,89.4315,-0.00426836,-0.00288196,9.6096e-05
2.45155e+06,263251,-59.8732,90.7862,-0.00427898,-0.00286052,9.94517e-05
2.45155e+06,263211,-59.7481,92.1316,-0.00428955,-0.00283795,0.000102925
2.45155e+06,263168,-59.6101,93.4667,-0.00429996,-0.00281453,0.000106817
2.45155e+06,263122,-59.4595,94.7909,-0.00430887,-0.002793,0.000109914
2.45155e+06,263073,-59.2964,96.1033,-0.004318,-0.00277065,0.000113565
2.45155e+06,263020,-59.121,97.4031,-0.00432716,-0.00274728,0.000117332
2.45155e+06,262964,-58.9336,98.6897,-0.00433659,-0.00272312,0.000121666
2.45155e+06,262906,-58.7343,99.9625,-0.00434593,-0.00269801,0.000125846
2.45155e+06,262844,-58.5235,101.221,-0.00435512,-0.0026721,0.00012982
2.45155e+06,262779,-58.3012,102.464,-0.00436401,-0.00264594,0.000133689
2.45155e+06,262711,-58.0678,103.693,-0.00437253,-0.00261992,0.000137502
2.45155e+06,262640,-57.8235,104.905,-0.00438088,-0.00259359,0.000141074
2.45155e+06,262566,-57.5685,106.102,-0.00438905,-0.00256717,0.000144396
2.45155e+06,262490,-57.3032,107.282,-0.00439702,-0.00254089,0.000147445
2.45155e+06,262410,-57.0276,108.445,-0.00440477,-0.00251501,0.000150205
2.45155e+06,262328,-56.7422,109.592,-0.00441179,-0.00249056,0.000152323
2.45155e+06,262243,-56.4471,110.722,-0.00441898,-0.00246643,0.000154395
2.45155e+06,262155,-56.1426,111.835,-0.00442627,-0.00244289,0.000156311
2.45155e+06,262065,-55.829,112.931,-0.00443356,-0.00242063,0.000158024
2.45155e+06,261972,-55.5064,114.01,-0.00443997,-0.00239999,0.000159194
2.45155e+06,261876,-55.1753,115.072,-0.00444565,-0.00238265,0.000160114
2.45155e+06,261778,-54.8357,116.117,-0.00445163,-0.00236682,0.000161077
2.45155e+06,261677,-54.4879,117.145,-0.00445824,-0.00235373,0.000162113
2.45155e+06,261574,-54.1322,118.156,-0.00446568,-0.00234379,0.000163203
2.45155e+06,261469,-53.7688,119.151,-0.00447341,-0.00233537,0.000164077
2.45155e+06,261361,-53.398,120.129,-0.00448101,-0.00232958,0.000164865
2.45155e+06,261251,-53.0199,121.091,-0.00448827,-0.00232743,0.000165803
2.45155e+06,261139,-52.6348,122.037,-0.00449534,-0.00232865,0.000166783
2.45155e+06,261025,-52.2429,122.967,-0.00449326,-0.00233289,0.000167999
2.45155e+06,260909,-51.8445,123.881,-0.0044911,-0.00233928,0.000169576
2.45155e+06,260791,-51.4396,124.78,-0.00449092,-0.00234983,0.000171879
2.45155e+06,260670,-51.0285,125.664,-0.00449322,-0.00236447,0.000174849
2.45155e+06,260549,-50.6115,126.533,-0.00449659,-0.00238161,0.000178363
2.45155e+06,260425,-50.1886,127.388,-0.00450224,-0.00240229,0.000182436
2.45155e+06,260300,-49.7601,128.228,-0.00451063,-0.00242698,0.000187177
2.45155e+06,260173,-49.3262,129.054,-0.00452302,-0.00245687,0.000192806
2.45155e+06,260044,-48.887,129.867,-0.00453781,-0.00248966,0.000198978
2.45155e+06,259914,-48.4428,130.666,-0.00455563,-0.00252449,0.000205275
2.45155e+06,259782,-47.9936,131.452,-0.00457686,-0.00256207,0.000211659
2.45155e+06,259650,-47.5396,132.225,-0.0045997,-0.00260102,0.000218809
2.45155e+06,259516,-47.081,132.985,-0.00462557,-0.00264237,0.000226378
2.45155e+06,259380,-46.6179,133.734,-0.00465471,-0.00268654,0.000234465
2.45155e+06,259244,-46.1505,134.47,-0.00468538,-0.00273188,0.000243278
2.45155e+06,259107,-45.6789,135.195,-0.00471723,-0.00277783,0.000252872
2.45155e+06,258968,-45.2032,135.908,-0.00475078,-0.00282435,0.000263069
2.45155e+06,258829,-44.7236,136.61,-0.00478876,-0.00287285,0.000273594
2.45155e+06,258689,-44.2402,137.301,-0.00482835,-0.00292107,0.000284558
2.45155e+06,258549,-43.7531,137.982,-0.00487135,-0.0029707,0.000294801
2.45155e+06,258408,-43.2625,138.652,-0.0049175,-0.0030209,0.000305748
2.45155e+06,258266,-42.7684,139.313,-0.00496517,-0.0030705,0.00031697
2.45155e+06,258124,-42.271,139.963,-0.00501305,-0.00311838,0.000328573
2.45155e+06,257981,-41.7704,140.605,-0.00506283,-0.0031656,0.000339343
2.45155e+06,257838,-41.2666,141.236,-0.00511519,-0.0032131,0.000350108
2.45155e+06,257695,-40.7598,141.859,-0.00516598,-0.00325697,0.000360879
2.45155e+06,257552,-40.2501,142.473,-0.00521318,-0.0032956,0.000371947
2.45155e+06,257409,-39.7375,143.079,-0.00525719,-0.00332975,0.000383503
2.45155e+06,257265,-39.2221,143.676,-0.00529611,-0.00335822,0.000394054
2.45155e+06,257122,-38.7042,144.265,-0.00533399,-0.00338393,0.000406096
2.45155e+06,256980,-38.1836,144.847,-0.00537529,-0.00340931,0.000416804
2.45155e+06,256837,-37.6605,145.421,-0.00541442,-0.00343124,0.000427421
2.45155e+06,256695,-37.135,145.987,-0.00545416,-0.00345069,0.000437367
2.45155e+06,256553,-36.6072,146.546,-0.00549404,-0.00346761,0.000447515
2.45155e+06,256412,-36.0771,147.098,-0.00553109,-0.00348064,0.000458561
2.45155e+06,256272,-35.5448,147.644,-0.00556834,-0.00349056,0.000469167
2.45155e+06,256132,-35.0104,148.182,-0.00559592,-0.00349508,0.000482031
2.45155e+06,255993,-34.4739,148.715,-0.00561619,-0.00349565,0.000496097
2.45155e+06,255855,-33.9354,149.241,-0.00563319,-0.00349342,0.000510297
2.45155e+06,255718,-33.3949,149.761,-0.00565574,-0.00348983,0.000521953
2.45155e+06,255582,-32.8526,150.275,-0.00568235,-0.00348523,0.000530058
2.45155e+06,255448,-32.3085,150.783,-0.00570971,-0.00347977,0.000535419
2.45155e+06,255314,-31.7626,151.286,-0.00573125,-0.00347387,0.000540119
2.45155e+06,255182,-31.2151,151.784,-0.00574888,-0.00346682,0.000545756
2.45155e+06,255051,-30.6658,152.276,-0.00576576,-0.00345894,0.00055087
2.45155e+06,254922,-30.115,152.764,-0.0057789,-0.00345114,0.000556048
2.45155e+06,254794,-29.5626,153.246,-0.00579058,-0.00344303,0.000560824
2.45155e+06,254668,-29.0087,153.724,-0.00580271,-0.00343495,0.00056426
2.45155e+06,254543,-28.4534,154.197,-0.00581501,-0.00342745,0.000566955
2.45155e+06,254421,-27.8966,154.665,-0.0058174,-0.00342707,0.000571108
2.45155e+06,254300,-27.3385,155.129,-0.0058193,-0.00342715,0.000575464
2.45155e+06,254181,-26.7791,155.589,-0.00581832,-0.00343075,0.000579873
2.45155e+06,254064,-26.2184,156.045,-0.00582067,-0.00343297,0.000582127
2.45155e+06,253950,-25.6565,156.497,-0.00581735,-0.00344469,0.000585899
2.45155e+06,253837,-25.0934,156.945,-0.00581374,-0.00345877,0.000590026
2.45155e+06,253727,-24.5291,157.39,-0.00580977,-0.00347786,0.0005923
2.4515,-0.000553481
2.45155e+06,267568,30.2611,-57.5588,0.000383293,-0.00372873,-0.000557599
2.45155e+06,26,-0.00580209,-0.00352557,0.000595302
2.45155e+06,253410,-22.8298,158.702,-0.00579957,-0.00355294,0.00059605
2.45155e+06,253310,-22.2613,159.133,-0.0057983,-0.00358168,0.000595843
2.45155e+06,253212,-21.6918,159.561,-0.00579803,-0.0035998,0.000595145
2.45155e+06,253116,-21.1214,159.986,-0.00579783,-0.0036069,0.000594642
2.45155e+06,253024,-20.5501,160.407,-0.00579749,-0.00361233,0.000593327
2.45155e+06,252934,-19.9779,160.826,-0.00579666,-0.003616,0.000592469
2.45155e+06,252847,-19.4049,161.243,-0.00579512,-0.00361764,0.000592736
2.45155e+06,252763,-18.831,161.656,-0.0057923,-0.00361549,0.000592818
2.45155e+06,252681,-18.2564,162.068,-0.00578777,-0.00360938,0.000592842
2.45155e+06,252603,-17.6811,162.476,-0.00578138,-0.00359978,0.000594125
2.45155e+06,252528,-17.105,162.883,-0.00577307,-0.00358702,0.000595344
2.45155e+06,252456,-16.5283,163.287,-0.00576338,-0.00357265,0.000596153
2.45155e+06,252387,-15.9508,163.689,-0.00575171,-0.00355637,0.000596612
2.45155e+06,252322,-15.3728,164.089,-0.00573889,-0.00353979,0.000596369
2.45155e+06,252259,-14.7941,164.487,-0.00572536,-0.00352387,0.000595292
2.45155e+06,252200,-14.2149,164.883,-0.00571125,-0.0035089,0.000593436
2.45155e+06,252145,-13.6351,165.278,-0.00569428,-0.00349296,0.000591339
2.45155e+06,252092,-13.0548,165.67,-0.00567411,-0.00347655,0.000588692
2.45155e+06,252044,-12.474,166.061,-0.00565978,-0.00346647,0.000584931
2.45155e+06,251998,-11.8927,166.451,-0.0056492,-0.00346064,0.000581155
2.45155e+06,251956,-11.3109,166.839,-0.00563913,-0.00345565,0.000578353
2.45155e+06,251918,-10.7287,167.226,-0.00563179,-0.0034522,0.000576079
2.45155e+06,251884,-10.1462,167.611,-0.00563066,-0.00345166,0.000573912
2.45155e+06,251852,-9.56321,167.995,-0.00563405,-0.00345257,0.000572237
2.45155e+06,251825,-8.9799,168.378,-0.0056397,-0.00345435,0.000570055
2.45155e+06,251801,-8.39626,168.76,-0.00565547,-0.00345979,0.000565473
2.45155e+06,251781,-7.8123,169.141,-0.00565803,-0.00346816,0.000558125
2.45155e+06,251765,-7.22806,169.521,-0.00563912,-0.00348303,0.000547407
2.45155e+06,251753,-6.64356,169.9,-0.00561885,-0.00350517,0.000533974
2.45155e+06,251744,-6.05882,170.278,-0.00559673,-0.00353449,0.000518765
2.45155e+06,251739,-5.47386,170.655,-0.00557186,-0.00357141,0.000502403
2.45155e+06,251738,-4.8887,171.032,-0.00554626,-0.00361547,0.000485287
2.45155e+06,251740,-4.30336,171.408,-0.00552255,-0.00366608,0.000466896
2.45155e+06,251747,-3.71788,171.784,-0.00549902,-0.00372383,0.000448138
2.45155e+06,251757,-3.13226,172.16,-0.00547353,-0.00379168,0.000429682
2.45155e+06,251771,-2.54653,172.534,-0.00544702,-0.00386943,0.000412203
2.45155e+06,251789,-1.96072,172.909,-0.00541819,-0.003961,0.000396444
2.45155e+06,251811,-1.37484,173.284,-0.00539115,-0.00406072,0.000382307
2.45155e+06,251837,-0.788918,173.658,-0.00536555,-0.00416881,0.000371295
2.45155e+06,251867,-0.202971,174.032,-0.00534406,-0.00428126,0.000361411
2.45155e+06,251900,0.382977,174.406,-0.00532706,-0.00439894,0.000351792
2.45155e+06,251937,0.968905,174.78,-0.0053151,-0.00451612,0.000344028
2.45155e+06,251979,1.55479,175.154,-0.00530764,-0.00463365,0.00033909
2.45155e+06,252023,2.14062,175.529,-0.00530481,-0.00475086,0.000336733
2.45155e+06,252072,2.72636,175.904,-0.00530701,-0.00484313,0.000335445
2.45155e+06,252125,3.31199,176.279,-0.0053129,-0.00492507,0.000334251
2.45155e+06,252181,3.8975,176.654,-0.0053227,-0.00500538,0.000330735
2.45155e+06,252242,4.48285,177.03,-0.00533627,-0.00508615,0.000324772
2.45155e+06,252305,5.06804,177.406,-0.00535231,-0.00516253,0.000317433
2.45155e+06,252373,5.65303,177.783,-0.00537087,-0.00523705,0.000308426
2.45155e+06,252445,6.23781,178.161,-0.00539237,-0.0053126,0.000298715
2.45155e+06,252520,6.82236,178.539,-0.00541561,-0.00538535,0.000289392
2.45155e+06,252598,7.40664,178.919,-0.00543987,-0.00545349,0.000280271
2.45155e+06,252681,7.99064,179.299,-0.00546489,-0.00551638,0.000273314
2.45155e+06,252767,8.57433,179.68,-0.00549316,-0.00558103,0.000267329
2.45155e+06,252856,9.1577,-179.938,-0.00552464,-0.00564534,0.000261313
2.45155e+06,252949,9.74072,-179.555,-0.00555786,-0.00570685,0.00025658
2.45155e+06,253046,10.3234,-179.171,-0.00559264,-0.00576538,0.000252925
2.45155e+06,253146,10.9056,-178.785,-0.00562492,-0.0058162,0.000248568
2.45155e+06,253249,11.4874,-178.398,-0.00565687,-0.00586218,0.0002442
2.45155e+06,253356,12.0688,-178.01,-0.00569186,-0.00590538,0.000240133
2.45155e+06,253466,12.6497,-177.62,-0.00572529,-0.00594191,0.000236016
2.45155e+06,253580,13.2301,-177.229,-0.00576091,-0.00597523,0.000233275
2.45155e+06,253696,13.81,-176.836,-0.00579531,-0.00600423,0.00023032
2.45155e+06,253816,14.3894,-176.441,-0.00582808,-0.00602761,0.000228101
2.45155e+06,253939,14.9682,-176.044,-0.00585799,-0.00604521,0.00022625
2.45155e+06,254065,15.5463,-175.646,-0.00588367,-0.00605603,0.000225754
2.45155e+06,254194,16.1239,-175.245,-0.00590853,-0.00606231,0.000225704
2.45155e+06,254326,16.7008,-174.843,-0.00591972,-0.00606271,0.000226856
